year,make,model,displ,cylinders,trans,drive,fuel_type,city_mpg,highway_mpg,comb_mpg,co2_emissions
2021,BMW,Wagon,1.7,8,CVT,RWD,Hybrid,30.2,37.2,33.4,265.0
2023,Kia,Coupe,3.1,4,Automatic,4WD,Premium,13.9,20.7,16.9,486.0
2024,Kia,Truck,3.8,6,CVT,AWD,Diesel,16.5,23.3,19.5,462.0
2023,BMW,SUV,4.0,6,Manual,FWD,Regular,10.0,15.2,12.3,759.0
2022,Audi,Minivan,2.4,8,Automatic,FWD,Premium,10.0,16.6,13.0,705.0
2024,Lexus,Minivan,3.0,6,Manual,AWD,Hybrid,28.2,33.7,30.7,312.0
2021,Hyundai,Sedan,4.9,6,Automatic,4WD,Regular,10.0,15.0,12.2,759.0
2022,Chevrolet,Coupe,5.7,6,Automatic,FWD,Regular,10.0,17.5,13.4,638.0
2023,BMW,Sedan,5.3,4,Manual,RWD,Hybrid,23.9,31.4,27.3,347.0
2024,Mazda,Minivan,3.8,6,Manual,4WD,Diesel,18.5,23.2,20.6,470.0
2021,Hyundai,Minivan,3.1,6,Manual,FWD,Regular,14.2,21.8,17.6,493.0
2022,Chevrolet,Truck,2.7,8,Automatic,AWD,Hybrid,21.2,28.0,24.3,358.0
2021,Mercedes-Benz,Coupe,1.6,4,Manual,4WD,Regular,17.2,22.2,19.4,489.0
2023,Ford,Hatchback,1.5,6,Manual,FWD,Regular,16.6,21.3,18.7,503.0
2021,Chevrolet,SUV,4.4,4,CVT,AWD,Premium,15.3,23.1,18.8,455.0
2020,Ford,Truck,2.3,6,CVT,4WD,Regular,10.0,16.6,13.0,658.0
2022,Lexus,Minivan,2.3,6,Manual,RWD,Premium,10.5,15.4,12.7,697.0
2021,Honda,Truck,6.0,3,Manual,4WD,Regular,10.0,16.2,12.8,665.0
2023,Tesla,SUV,1.9,4,Manual,RWD,Regular,22.7,28.6,25.3,334.0
2023,Nissan,Minivan,1.7,4,Manual,4WD,Regular,16.9,22.5,19.4,444.0
2021,Honda,SUV,1.5,3,CVT,AWD,Premium,17.3,23.5,20.1,465.0
2023,Hyundai,Hatchback,3.9,6,Automatic,RWD,Regular,11.1,16.7,13.6,681.0
2024,Ford,Truck,4.1,4,Manual,RWD,Hybrid,25.3,31.5,28.1,339.0
2024,Hyundai,Wagon,2.8,4,Manual,4WD,Premium,10.1,17.6,13.5,642.0
2024,Lexus,Truck,3.7,4,CVT,FWD,Regular,11.4,19.4,15.0,591.0
2020,BMW,Sedan,4.9,4,Manual,RWD,Regular,10.0,16.5,12.9,680.0
2021,Volkswagen,Coupe,5.1,6,Manual,4WD,Electric,79.1,86.7,82.5,112.0
2020,Mazda,Coupe,5.8,4,CVT,AWD,Regular,10.0,17.3,13.3,683.0
2023,Toyota,Sedan,5.1,8,Manual,4WD,Regular,10.0,15.0,12.2,719.0
2020,Hyundai,Minivan,3.8,4,Manual,4WD,Regular,11.8,19.4,15.2,564.0
2023,Mazda,Coupe,1.9,4,CVT,RWD,Regular,19.3,22.6,20.8,459.0
2023,BMW,SUV,1.5,4,Automatic,FWD,Regular,16.5,21.1,18.6,499.0
2022,Chevrolet,Coupe,1.3,6,Manual,AWD,Premium,15.2,21.4,18.0,501.0
2024,BMW,Coupe,4.3,6,Manual,RWD,Hybrid,22.0,27.7,24.6,340.0
2023,Mercedes-Benz,Sedan,5.0,8,Automatic,RWD,Regular,10.0,15.7,12.6,723.0
2022,Honda,Minivan,3.5,6,CVT,RWD,Electric,87.9,94.9,91.1,94.0
2024,Audi,Hatchback,1.3,4,Automatic,AWD,Hybrid,31.6,35.6,33.4,222.0
2023,Chevrolet,Coupe,3.7,6,Manual,FWD,Hybrid,24.6,32.5,28.1,306.0
2023,Toyota,Wagon,5.7,8,Automatic,AWD,Hybrid,22.1,27.3,24.5,372.0
2020,Ford,Coupe,4.0,4,CVT,AWD,Electric,94.6,102.4,98.1,86.0
2020,Volkswagen,Hatchback,5.0,4,Manual,FWD,Premium,10.0,15.0,12.2,739.0
2024,Mazda,Sedan,5.0,6,CVT,AWD,Regular,10.0,16.0,12.7,709.0
2023,Volkswagen,Hatchback,5.7,4,CVT,4WD,Regular,13.1,18.4,15.5,551.0
2021,Nissan,Sedan,4.9,12,Automatic,AWD,Electric,78.7,85.1,81.6,123.0
2020,Lexus,SUV,4.7,4,Automatic,RWD,Regular,10.0,15.0,12.2,744.0
2024,BMW,Sedan,2.2,4,CVT,AWD,Regular,18.1,23.1,20.4,435.0
2023,Hyundai,SUV,1.3,8,CVT,RWD,Regular,10.0,15.0,12.2,729.0
2023,Ford,SUV,3.6,6,Manual,AWD,Electric,86.8,92.7,89.5,99.0
2021,Nissan,Sedan,1.6,4,CVT,RWD,Diesel,19.1,26.9,22.6,423.0
2024,BMW,Wagon,5.8,8,CVT,RWD,Regular,10.0,15.0,12.2,736.0
2023,Subaru,Truck,2.4,4,Automatic,RWD,Regular,12.3,18.5,15.1,591.0
2020,Hyundai,Sedan,5.3,4,CVT,FWD,Premium,10.0,16.9,13.1,688.0
2021,Chevrolet,Coupe,2.9,8,CVT,AWD,Regular,10.0,15.0,12.2,737.0
2024,Honda,Wagon,2.6,4,Automatic,AWD,Premium,19.2,23.6,21.2,417.0
2021,Tesla,Wagon,5.7,4,Manual,4WD,Regular,10.0,15.0,12.2,702.0
2020,Mazda,Coupe,2.8,4,Automatic,4WD,Hybrid,31.8,36.3,33.8,265.0
2024,Audi,Truck,3.0,6,Automatic,4WD,Regular,16.8,20.4,18.4,495.0
2021,Mercedes-Benz,Wagon,1.5,4,CVT,AWD,Premium,22.0,26.8,24.2,373.0
2022,Toyota,SUV,4.4,6,CVT,FWD,Premium,12.4,17.3,14.6,599.0
2020,Toyota,Truck,2.4,6,Manual,RWD,Regular,13.9,20.9,17.1,516.0
2020,Audi,Minivan,3.9,4,CVT,AWD,Regular,14.0,21.0,17.2,537.0
2020,Chevrolet,Coupe,4.0,6,Manual,FWD,Regular,10.0,17.0,13.1,645.0
2022,Kia,Truck,4.6,8,Manual,FWD,Hybrid,16.5,22.3,19.1,450.0
2022,Toyota,Sedan,4.7,4,Manual,AWD,Regular,10.0,15.0,12.2,731.0
2023,Mazda,Truck,3.6,4,Manual,RWD,Premium,18.0,23.1,20.3,459.0
2021,Chevrolet,SUV,2.7,4,CVT,FWD,Hybrid,37.8,42.4,39.9,259.0
2023,Ford,Sedan,5.2,6,Automatic,AWD,Electric,82.7,88.6,85.4,122.0
2021,Toyota,Hatchback,2.5,8,Automatic,RWD,Premium,12.5,20.2,15.9,547.0
2022,Volkswagen,Coupe,3.5,4,CVT,4WD,Premium,10.0,15.0,12.2,693.0
2022,Chevrolet,Coupe,3.0,4,CVT,FWD,Hybrid,33.7,39.0,36.1,284.0
2023,Mazda,Truck,5.3,4,Manual,FWD,Hybrid,16.8,23.1,19.6,437.0
2024,Audi,Wagon,3.2,6,CVT,AWD,Hybrid,23.3,30.5,26.6,337.0
2023,Tesla,Sedan,2.9,4,Automatic,AWD,Premium,18.0,22.3,19.9,444.0
2021,Volkswagen,Hatchback,4.4,6,CVT,RWD,Regular,10.0,15.0,12.2,727.0
2023,Hyundai,Sedan,4.0,4,CVT,4WD,Regular,10.0,17.4,13.3,645.0
2020,Hyundai,Coupe,1.5,6,Manual,4WD,Regular,17.6,21.0,19.1,501.0
2021,Toyota,Sedan,3.5,4,Manual,AWD,Hybrid,28.8,34.8,31.5,265.0
2021,Volkswagen,Hatchback,4.7,6,Manual,AWD,Electric,85.5,92.8,88.8,103.0
2024,Honda,Wagon,6.0,4,Manual,RWD,Regular,10.0,17.6,13.4,654.0
2022,BMW,Truck,4.1,6,Automatic,AWD,Regular,10.2,15.0,12.3,735.0
2021,Hyundai,SUV,2.9,4,CVT,RWD,Regular,10.3,15.1,12.4,713.0
2022,Honda,Sedan,2.1,4,CVT,RWD,Regular,19.6,23.9,21.5,407.0
2023,Ford,SUV,5.4,4,Manual,4WD,Premium,10.0,15.8,12.6,727.0
2020,Chevrolet,Coupe,5.1,6,Automatic,RWD,Regular,10.0,16.2,12.8,688.0
2024,BMW,Truck,2.2,4,Automatic,4WD,Regular,15.8,23.8,19.4,486.0
2022,Nissan,Minivan,2.0,4,CVT,4WD,Regular,21.3,26.9,23.8,349.0
2021,Lexus,Truck,4.6,6,Manual,4WD,Regular,11.1,16.8,13.6,648.0
2022,Mazda,Sedan,2.6,6,CVT,AWD,Hybrid,28.0,33.0,30.2,277.0
2021,Mercedes-Benz,Wagon,2.5,4,CVT,4WD,Regular,14.9,18.7,16.6,536.0
2022,Lexus,Truck,1.8,6,Automatic,RWD,Hybrid,31.6,36.1,33.6,237.0
2021,Lexus,Sedan,2.3,4,Automatic,AWD,Regular,12.9,17.1,14.8,613.0
2023,Chevrolet,Sedan,3.1,6,CVT,RWD,Regular,13.2,20.2,16.3,560.0
2021,Audi,SUV,4.7,8,Manual,AWD,Premium,10.0,15.7,12.6,735.0
2021,BMW,Truck,2.7,4,Manual,RWD,Diesel,24.8,29.3,26.8,349.0
2020,Mazda,Sedan,2.6,6,CVT,FWD,Premium,15.9,21.3,18.3,502.0
2021,BMW,SUV,2.4,4,CVT,FWD,Regular,17.0,21.1,18.9,484.0
2020,Volkswagen,Hatchback,3.4,6,Manual,FWD,Regular,14.7,18.6,16.4,538.0
2024,Ford,Minivan,1.9,6,Manual,RWD,Premium,13.8,21.1,17.1,552.0
2020,Subaru,SUV,3.4,8,Manual,AWD,Regular,10.3,18.0,13.7,660.0
2023,Mercedes-Benz,SUV,4.5,4,CVT,4WD,Regular,10.0,15.0,12.2,778.0
2020,Toyota,Sedan,1.1,3,Automatic,4WD,Premium,21.4,28.3,24.5,398.0
2024,BMW,Coupe,1.0,4,Manual,RWD,Regular,29.2,34.4,31.5,289.0
2023,Mazda,Coupe,1.4,12,Manual,RWD,Regular,10.0,15.0,12.2,736.0
2022,Mazda,Wagon,3.7,6,Manual,RWD,Regular,10.0,16.4,12.9,706.0
2022,Volkswagen,Coupe,5.3,6,CVT,RWD,Hybrid,24.5,28.8,26.4,368.0
2020,Honda,SUV,1.0,3,Automatic,4WD,Regular,30.6,33.7,32.0,247.0
2020,Chevrolet,Wagon,5.7,8,Automatic,AWD,Hybrid,17.6,21.7,19.5,482.0
2024,Audi,Sedan,1.5,6,Manual,4WD,Regular,11.7,15.6,13.5,666.0
2024,Subaru,Truck,5.2,6,CVT,RWD,Diesel,11.3,15.0,13.0,705.0
2021,Kia,Minivan,3.4,4,Automatic,FWD,Regular,11.3,15.9,13.4,649.0
2024,Toyota,Minivan,4.3,4,CVT,4WD,Regular,10.6,16.0,13.0,668.0
2021,Nissan,SUV,3.6,6,Automatic,FWD,Electric,87.7,94.4,90.8,105.0
2023,Kia,SUV,3.4,6,Manual,FWD,Electric,86.8,91.4,88.9,119.0
2020,Lexus,Wagon,5.2,4,CVT,RWD,Diesel,14.2,18.2,16.0,531.0
2023,Chevrolet,Sedan,4.8,6,Manual,4WD,Electric,90.0,94.1,91.9,89.0
2024,Lexus,Hatchback,3.4,4,Automatic,AWD,Regular,10.0,17.5,13.4,639.0
2023,Lexus,SUV,1.6,6,Automatic,4WD,Regular,16.2,20.3,18.0,502.0
2023,Toyota,Hatchback,1.6,4,Manual,AWD,Regular,10.3,17.6,13.6,693.0
2023,Mazda,Hatchback,5.0,4,Automatic,AWD,Electric,84.8,90.0,87.2,95.0
2024,Tesla,Coupe,3.6,4,Manual,RWD,Regular,15.9,23.6,19.3,476.0
2023,Nissan,Sedan,3.4,4,Manual,AWD,Hybrid,23.1,28.2,25.4,352.0
2021,BMW,Minivan,4.4,4,Manual,4WD,Regular,15.0,18.9,16.8,536.0
2024,Honda,Minivan,5.3,6,Automatic,4WD,Premium,10.0,15.7,12.6,693.0
2023,Subaru,Hatchback,4.1,3,CVT,FWD,Regular,20.0,25.9,22.7,405.0
2024,BMW,Minivan,4.8,4,Manual,AWD,Regular,12.8,19.0,15.6,566.0
2022,Audi,Sedan,4.8,3,CVT,RWD,Premium,11.2,16.3,13.5,694.0
2021,Honda,Coupe,2.8,4,Automatic,RWD,Regular,17.1,20.3,18.5,470.0
2023,Ford,Sedan,2.4,4,Automatic,4WD,Hybrid,32.5,38.6,35.3,271.0
2022,Tesla,SUV,5.0,4,CVT,AWD,Premium,10.0,17.7,13.4,703.0
2022,Volkswagen,Hatchback,2.9,6,Manual,RWD,Premium,15.6,23.4,19.1,489.0
2024,Toyota,Sedan,5.5,4,Automatic,AWD,Electric,80.3,86.3,83.0,89.0
2022,BMW,Minivan,1.3,6,Manual,AWD,Premium,21.5,24.6,22.9,368.0
2021,Honda,Truck,1.3,4,Manual,FWD,Premium,15.8,19.3,17.4,520.0
2021,Tesla,Sedan,5.6,4,CVT,RWD,Regular,10.0,17.2,13.3,669.0
2020,Kia,Hatchback,4.2,4,Automatic,FWD,Regular,12.9,20.0,16.1,562.0
2021,Volkswagen,Coupe,2.9,8,CVT,RWD,Premium,10.0,17.7,13.5,682.0
2022,Honda,Minivan,4.8,6,Automatic,AWD,Electric,86.8,92.6,89.4,101.0
2021,Hyundai,Coupe,4.4,6,CVT,RWD,Regular,16.4,23.7,19.7,439.0
2024,Lexus,Hatchback,3.7,4,Automatic,4WD,Regular,18.9,26.0,22.1,406.0
2020,Ford,Minivan,1.5,6,Automatic,AWD,Premium,22.0,28.0,24.7,390.0
2022,Chevrolet,SUV,5.1,3,Automatic,RWD,Regular,10.0,16.9,13.1,679.0
2020,BMW,Minivan,5.3,4,Manual,FWD,Premium,10.0,15.0,12.2,771.0
2022,Lexus,SUV,1.9,6,Manual,FWD,Premium,10.0,16.2,12.8,712.0
2024,Audi,Coupe,5.3,4,CVT,AWD,Regular,10.0,17.8,13.5,674.0
2020,Subaru,Coupe,5.4,12,CVT,FWD,Electric,74.0,77.8,75.7,106.0
2023,Tesla,Hatchback,3.7,3,Automatic,AWD,Regular,14.2,20.9,17.2,514.0
2022,Ford,SUV,4.3,12,Automatic,AWD,Premium,10.0,15.0,12.2,739.0
2023,Volkswagen,Coupe,2.9,6,Manual,AWD,Regular,16.3,23.3,19.4,457.0
2020,Hyundai,SUV,2.4,6,Manual,RWD,Regular,18.7,25.2,21.6,437.0
2023,Toyota,Coupe,4.6,4,Manual,AWD,Electric,89.6,97.2,93.0,100.0
2023,Kia,Minivan,5.3,4,CVT,FWD,Regular,10.0,16.6,13.0,672.0
2020,Subaru,Sedan,4.3,8,Manual,4WD,Regular,10.0,15.1,12.3,730.0
2024,BMW,Truck,3.6,4,CVT,RWD,Regular,16.0,19.1,17.4,504.0
2023,Tesla,Minivan,1.8,6,Manual,FWD,Regular,15.1,22.0,18.2,503.0
2023,Subaru,Wagon,1.3,12,Manual,AWD,Regular,10.0,15.0,12.3,713.0
2024,Ford,Sedan,3.2,4,Automatic,AWD,Regular,10.0,16.4,12.9,727.0
2023,Tesla,Wagon,1.2,6,CVT,4WD,Hybrid,35.7,39.2,37.3,209.0
2023,Volkswagen,Coupe,3.8,6,Manual,FWD,Premium,11.1,18.5,14.4,612.0
2023,Toyota,Truck,2.9,4,Automatic,RWD,Regular,16.1,21.3,18.4,488.0
2021,Mazda,Truck,4.8,4,CVT,FWD,Diesel,15.4,23.0,18.9,462.0
2024,Audi,Coupe,2.5,4,CVT,AWD,Regular,17.1,23.7,20.1,398.0
2023,Hyundai,Coupe,4.0,4,Manual,RWD,Regular,14.6,18.3,16.3,585.0
2024,BMW,SUV,3.7,6,CVT,AWD,Regular,10.0,15.9,12.7,716.0
2022,Mazda,Coupe,1.0,4,Automatic,AWD,Regular,23.1,30.6,26.5,312.0
2022,Kia,Hatchback,1.4,8,Automatic,FWD,Electric,98.1,105.1,101.2,68.0
2023,Toyota,Coupe,2.5,3,CVT,4WD,Regular,19.9,25.0,22.2,373.0
2024,Mercedes-Benz,Hatchback,5.4,6,Automatic,AWD,Electric,88.1,95.9,91.6,96.0
2024,Mercedes-Benz,Coupe,1.7,6,CVT,FWD,Regular,11.6,16.0,13.6,685.0
2024,Toyota,SUV,4.6,4,Automatic,RWD,Regular,10.0,15.0,12.2,725.0
2021,Hyundai,Hatchback,5.9,4,CVT,4WD,Premium,10.0,16.7,13.0,677.0
2022,Nissan,Sedan,5.0,6,CVT,AWD,Premium,10.0,15.0,12.2,750.0
2024,Mazda,Hatchback,2.2,8,CVT,AWD,Regular,18.6,24.2,21.1,430.0
2024,Honda,Minivan,5.5,4,Automatic,RWD,Regular,10.0,16.6,13.0,685.0
2021,Subaru,SUV,1.5,4,CVT,FWD,Regular,21.2,27.4,24.0,387.0
2021,BMW,Wagon,3.3,4,CVT,AWD,Hybrid,22.1,25.9,23.8,340.0
2024,Nissan,Hatchback,5.4,4,Manual,RWD,Regular,10.0,16.1,12.8,706.0
2020,Honda,Minivan,4.2,6,Manual,AWD,Regular,13.9,19.8,16.5,566.0
2024,Audi,Minivan,3.1,6,CVT,FWD,Electric,89.7,95.5,92.3,74.0
2024,Volkswagen,Minivan,2.5,4,Manual,4WD,Regular,11.4,18.6,14.6,603.0
2021,BMW,Coupe,2.9,12,CVT,FWD,Regular,10.0,15.0,12.2,692.0
2021,BMW,Minivan,3.5,4,Manual,FWD,Regular,15.4,22.2,18.5,474.0
2024,Mercedes-Benz,Coupe,2.6,6,Automatic,FWD,Premium,10.0,16.8,13.1,668.0
2024,Hyundai,Wagon,5.8,4,Automatic,RWD,Regular,10.0,16.6,13.0,720.0
2024,Volkswagen,SUV,5.7,4,CVT,AWD,Regular,10.0,15.5,12.5,704.0
2021,Subaru,Truck,5.4,4,CVT,4WD,Electric,88.3,93.3,90.6,106.0
2024,Chevrolet,Coupe,3.1,4,Automatic,RWD,Regular,14.5,19.5,16.8,558.0
2024,Honda,Minivan,4.5,6,Automatic,FWD,Regular,10.0,16.7,13.0,642.0
2023,Mercedes-Benz,Minivan,5.5,6,Manual,4WD,Regular,10.0,15.5,12.5,716.0
2020,BMW,Sedan,5.3,4,CVT,FWD,Premium,10.0,15.0,12.2,708.0
2022,Nissan,Minivan,3.1,6,Automatic,FWD,Hybrid,25.4,31.6,28.2,296.0
2020,Lexus,SUV,1.6,4,Automatic,FWD,Regular,21.9,29.1,25.1,339.0
2023,Mercedes-Benz,Hatchback,1.4,6,CVT,4WD,Regular,12.3,15.6,13.8,636.0
2022,Honda,Hatchback,3.9,4,Manual,AWD,Regular,11.8,19.7,15.3,562.0
2024,Honda,Minivan,4.2,4,Manual,FWD,Regular,10.0,15.0,12.2,722.0
2023,Lexus,Sedan,5.2,4,Manual,AWD,Premium,10.0,15.6,12.5,732.0
2024,Hyundai,Coupe,2.5,6,Manual,4WD,Regular,11.7,17.5,14.3,633.0
2021,BMW,SUV,1.8,6,Automatic,4WD,Regular,12.1,15.8,13.8,700.0
2023,Volkswagen,Sedan,2.9,4,CVT,FWD,Regular,18.7,26.3,22.1,408.0
2021,Mazda,Coupe,2.8,4,CVT,AWD,Regular,17.2,22.6,19.6,467.0
2023,Audi,SUV,1.7,4,Automatic,AWD,Premium,25.1,28.8,26.8,359.0
2023,Chevrolet,Minivan,4.4,6,Automatic,FWD,Regular,10.0,16.6,13.0,662.0
2021,Hyundai,Hatchback,3.5,6,Automatic,RWD,Hybrid,27.4,33.7,30.2,321.0
2022,Kia,SUV,4.6,4,CVT,RWD,Regular,15.1,22.9,18.6,460.0
2020,Audi,Minivan,2.8,3,CVT,4WD,Hybrid,23.0,28.2,25.4,360.0
2024,BMW,Wagon,2.6,6,CVT,4WD,Regular,17.7,22.1,19.7,471.0
2023,Hyundai,Truck,3.4,4,Manual,RWD,Diesel,15.9,19.2,17.4,474.0
2024,Subaru,SUV,5.4,4,Automatic,RWD,Regular,10.0,16.7,13.0,677.0
2021,Chevrolet,Truck,1.2,3,Automatic,RWD,Premium,17.7,23.8,20.4,435.0
2024,Mercedes-Benz,SUV,5.0,4,Automatic,FWD,Regular,10.0,17.9,13.5,637.0
2021,Lexus,Truck,2.8,4,CVT,FWD,Regular,12.3,18.8,15.2,592.0
2024,Toyota,Wagon,5.3,6,Automatic,FWD,Premium,10.0,17.7,13.4,698.0
2020,Kia,Hatchback,5.0,4,Automatic,FWD,Premium,10.0,18.0,13.6,635.0
2020,Ford,Coupe,2.7,6,Manual,FWD,Premium,10.0,15.1,12.3,747.0
2020,Tesla,Truck,4.5,4,CVT,FWD,Regular,10.0,15.0,12.2,739.0
2020,Hyundai,Wagon,1.8,6,Automatic,4WD,Regular,21.9,25.9,23.7,349.0
2020,Honda,Truck,5.5,6,CVT,AWD,Premium,10.0,15.0,12.2,721.0
2020,Mazda,Hatchback,3.0,6,CVT,4WD,Regular,10.0,15.5,12.5,717.0
2021,Toyota,Truck,3.3,4,CVT,AWD,Regular,14.7,18.3,16.3,578.0
2023,Hyundai,Wagon,4.5,4,Manual,4WD,Regular,13.8,18.3,15.8,579.0
2024,Hyundai,Minivan,5.1,4,CVT,4WD,Regular,12.0,16.5,14.0,622.0
2020,Nissan,Wagon,2.2,6,CVT,FWD,Regular,10.0,15.0,12.2,737.0
2021,Audi,Sedan,4.3,4,CVT,FWD,Premium,10.0,15.0,12.2,673.0
2021,Nissan,Hatchback,3.0,8,Automatic,AWD,Hybrid,20.0,23.5,21.6,430.0
2021,Toyota,Minivan,2.8,12,Manual,AWD,Regular,10.0,15.1,12.3,708.0
2023,Volkswagen,Sedan,4.5,4,Automatic,FWD,Hybrid,24.4,28.4,26.2,319.0
2024,Mercedes-Benz,Hatchback,2.9,8,Manual,4WD,Premium,10.0,17.1,13.2,668.0
2023,Nissan,Minivan,2.7,4,Manual,AWD,Hybrid,29.5,32.9,31.0,263.0
2022,Honda,Truck,5.2,3,CVT,RWD,Electric,84.0,91.3,87.3,99.0
2021,Kia,Minivan,1.5,3,CVT,RWD,Premium,24.0,29.9,26.7,355.0
2022,Ford,Wagon,4.4,6,Automatic,RWD,Regular,10.0,15.3,12.4,678.0
2020,Audi,Sedan,2.2,4,Manual,AWD,Regular,16.5,22.2,19.1,465.0
2020,Lexus,Truck,1.1,8,CVT,FWD,Regular,15.5,20.3,17.7,500.0
2023,Chevrolet,Wagon,1.8,4,CVT,FWD,Hybrid,34.9,38.6,36.6,254.0
2024,Ford,Hatchback,4.0,4,CVT,FWD,Hybrid,25.0,31.8,28.0,315.0
2022,Ford,Minivan,4.5,6,CVT,AWD,Premium,10.0,17.6,13.4,683.0
2024,Chevrolet,Wagon,1.1,4,Automatic,AWD,Electric,105.8,113.5,109.2,110.0
2023,Nissan,Truck,1.2,4,Automatic,RWD,Hybrid,41.8,48.1,44.6,221.0
2020,Toyota,Sedan,5.5,6,CVT,AWD,Regular,10.0,15.1,12.3,709.0
2024,Chevrolet,Sedan,1.4,4,CVT,RWD,Premium,23.5,28.9,26.0,382.0
2024,Mercedes-Benz,Minivan,5.5,4,CVT,RWD,Regular,10.0,16.3,12.8,672.0
2020,Mercedes-Benz,Wagon,2.1,4,CVT,FWD,Regular,19.3,26.5,22.5,410.0
2022,BMW,Truck,4.7,4,CVT,AWD,Regular,10.9,15.8,13.1,703.0
2020,Subaru,SUV,2.5,8,Manual,FWD,Regular,11.8,19.4,15.2,627.0
2024,Volkswagen,Hatchback,5.3,6,Manual,FWD,Premium,10.0,15.0,12.2,750.0
2022,Kia,Hatchback,4.5,4,Manual,AWD,Regular,10.0,15.7,12.5,697.0
2022,Mazda,Truck,3.0,4,Manual,AWD,Electric,95.4,103.2,98.9,109.0
2020,Nissan,SUV,1.4,4,CVT,4WD,Regular,13.2,20.9,16.7,531.0
2024,Audi,Sedan,4.7,8,Manual,RWD,Regular,10.0,16.5,12.9,712.0
2023,Lexus,Minivan,4.1,4,Manual,4WD,Electric,101.6,106.2,103.7,91.0
2024,Volkswagen,Coupe,1.0,4,Automatic,RWD,Premium,20.1,24.2,21.9,436.0
2021,Chevrolet,Coupe,1.0,6,Manual,RWD,Regular,15.9,19.3,17.4,513.0
2023,Subaru,Minivan,5.0,8,Manual,RWD,Regular,10.0,16.5,12.9,709.0
2022,Mazda,Truck,2.3,4,CVT,FWD,Regular,12.9,18.4,15.4,566.0
2023,Audi,SUV,4.2,4,Manual,FWD,Hybrid,24.5,30.4,27.2,352.0
2022,Kia,SUV,3.3,4,Manual,AWD,Premium,15.3,20.7,17.8,458.0
2022,Tesla,Hatchback,5.3,3,CVT,RWD,Regular,10.0,15.4,12.4,732.0
2023,Kia,Sedan,5.6,6,Manual,RWD,Regular,10.0,15.9,12.6,714.0
2022,Nissan,Wagon,6.0,6,CVT,RWD,Electric,87.4,95.0,90.8,102.0
2022,Chevrolet,SUV,1.8,6,Manual,FWD,Premium,15.2,18.4,16.6,493.0
2021,Tesla,Minivan,5.3,4,Automatic,AWD,Electric,85.5,92.5,88.7,92.0
2024,Volkswagen,Wagon,2.3,4,Automatic,FWD,Regular,21.0,26.0,23.3,407.0
2024,Toyota,Coupe,4.0,4,Manual,4WD,Electric,96.4,103.1,99.5,74.0
2021,Volkswagen,Wagon,3.5,4,Automatic,4WD,Diesel,22.6,30.4,26.1,312.0
2023,Volkswagen,Sedan,1.1,6,CVT,4WD,Premium,11.5,16.0,13.5,638.0
2020,Kia,Minivan,5.7,4,Manual,AWD,Regular,10.0,15.0,12.2,754.0
2020,Toyota,Sedan,1.4,3,CVT,4WD,Electric,110.8,115.0,112.7,89.0
2020,Toyota,Wagon,4.4,4,Automatic,AWD,Premium,10.0,15.0,12.2,758.0
2021,Nissan,Truck,4.9,4,CVT,FWD,Electric,86.0,92.7,89.0,115.0
2021,Audi,SUV,5.0,4,Automatic,FWD,Regular,10.0,15.0,12.2,712.0
2022,Mazda,Minivan,1.7,6,Automatic,AWD,Regular,17.5,20.7,18.9,508.0
2020,Hyundai,Truck,3.2,4,Automatic,FWD,Regular,21.2,27.6,24.1,358.0
2023,Ford,Wagon,5.1,6,CVT,FWD,Regular,10.0,15.8,12.6,690.0
2023,Audi,SUV,2.5,4,Automatic,AWD,Regular,16.8,21.9,19.1,472.0
2020,Ford,Hatchback,3.3,4,Manual,4WD,Regular,10.0,15.9,12.6,715.0
2020,Kia,Truck,2.4,8,Automatic,AWD,Regular,16.5,23.2,19.5,474.0
2020,Hyundai,Truck,3.3,4,Manual,RWD,Electric,95.2,98.7,96.8,86.0
2021,Mazda,Wagon,5.4,6,Manual,FWD,Regular,10.0,15.8,12.6,735.0
2021,Hyundai,Coupe,3.3,4,Manual,AWD,Regular,12.8,19.9,16.0,544.0
2021,Nissan,Wagon,3.8,4,Manual,FWD,Electric,101.2,106.0,103.3,65.0
2024,Volkswagen,Truck,3.0,6,CVT,4WD,Premium,12.6,19.4,15.6,532.0
2023,Kia,SUV,3.3,8,Manual,FWD,Premium,10.0,17.2,13.3,665.0
2023,Toyota,Coupe,1.1,6,Automatic,AWD,Regular,12.1,19.2,15.3,599.0
2022,Mercedes-Benz,Wagon,2.4,6,Manual,4WD,Regular,15.5,21.7,18.3,501.0
2021,Kia,Minivan,3.2,4,Automatic,4WD,Regular,13.0,19.6,16.0,563.0
2024,Ford,Wagon,4.2,6,CVT,4WD,Regular,10.0,16.9,13.1,670.0
2024,Tesla,Truck,3.3,6,Manual,RWD,Hybrid,30.3,37.0,33.3,293.0
2023,Mazda,Truck,2.7,3,Automatic,AWD,Premium,21.4,26.7,23.8,376.0
2021,Lexus,Hatchback,2.9,4,CVT,AWD,Regular,15.8,19.6,17.5,517.0
2022,Hyundai,Wagon,2.2,6,CVT,4WD,Diesel,22.7,27.2,24.7,337.0
2021,Mazda,Truck,5.6,4,Automatic,FWD,Regular,10.0,15.0,12.2,692.0
2020,Audi,Minivan,3.6,4,Manual,4WD,Regular,19.4,24.2,21.5,432.0
2021,Lexus,Sedan,1.1,8,CVT,RWD,Electric,95.9,101.4,98.4,142.0
